Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1719        0        3   100.0%           48       1659
    1722        0        3   100.0%           48       1659
    1721        0        3   100.0%           48       1659
    2195        0        3   100.0%           48       1659
    2193        0        3   100.0%           48       1659
    2194        0        3   100.0%           48       1659
    2218        0        3   100.0%           48       1659
    1722        0        3   100.0%           48       1659
    2200        0        3   100.0%           48       1659
    2215        0        3   100.0%           48       1659
    1826        0        3   100.0%           48       1659
    1706        0        3   100.0%           48       1659
    2192        0       11   100.0%           48       1659
    2173      415       26    84.0%           49       1661
    3112       92       26    97.1%           49       1661
    3053       43       66    98.6%           49       1661
   25067      865        5    96.7%           49       1665
   43914      132       12    99.7%           49       1665
   15593       94        3    99.4%           49       1666
    6502       18       52    99.7%           49       1666
    1696        0        3   100.0%           49       1666
    2220        0        3   100.0%           49       1666
    2172        0        3   100.0%           49       1666
    2229        0        3   100.0%           49       1666
    1672        1       12    99.9%           49       1666
    1694        0        3   100.0%           49       1666
    6385        3        4   100.0%           49       1666
    3435        0        3   100.0%           49       1666
    7287        3        6   100.0%           49       1666
    3622        0      498   100.0%           49       1666
    2744      439      263    86.2%           49       1668
   36256      441       15    98.8%           49       1670
    2199        0        3   100.0%           49       1670
    2200        0        5   100.0%           49       1670
    1679        0        3   100.0%           49       1670
    1676        0       30   100.0%           49       1670
    7285        1       15   100.0%           49       1670
    2180        0        3   100.0%           49       1670
    2204        2        6    99.9%           49       1670
    1668       79        3    95.5%           49       1670
    1325        0        3   100.0%           49       1670
    1719        0        3   100.0%           49       1670
    2229        0        3   100.0%           49       1670
    2181        0        3   100.0%           49       1670
    2340        0       42   100.0%           49       1670
    2265        1       22   100.0%           49       1670
    2187        0        3   100.0%           49       1670
    1698        0        3   100.0%           49       1670
    2217        0        2   100.0%           49       1670
    2223        0        3   100.0%           49       1670
    1681        0       20   100.0%           49       1670
    1715        0        3   100.0%           49       1670
    1695        0        2   100.0%           49       1670
    2195        0        3   100.0%           49       1670
    2217        0        3   100.0%           49       1670
    2154        2        7    99.9%           49       1670
    1966        0        3   100.0%           49       1670
    1720        0        3   100.0%           49       1670
    1721        0       17   100.0%           49       1670
    1700        0        3   100.0%           49       1670
    1715        2        7    99.9%           49       1670
    1675        0        3   100.0%           49       1670
    2196        0        3   100.0%           49       1670
    1719        0        5   100.0%           49       1670
    2151        0        3   100.0%           49       1670
    1706        2        7    99.9%           49       1670
    4334        0      161   100.0%           49       1670
    2343        2      106    99.9%           49       1678
    2695        0      275   100.0%           49       1679
    2619        0      248   100.0%           49       1679
    2298        1       39   100.0%           49       1679
    1748        0        3   100.0%           49       1679
    2667        0      232   100.0%           49       1679
    2515        0      196   100.0%           49       1679
    2505        0      211   100.0%           49       1679
    2220        0        3   100.0%           49       1679
    2358        0       64   100.0%           49       1679
    2137        0      244   100.0%           50       1679
   12996        3       52   100.0%           50       1670
    2293        0        2   100.0%           50       1670
    2448        0      192   100.0%           50       1670
    2193        0        2   100.0%           50       1670
    2160        0        3   100.0%           50       1670
    2193        0        3   100.0%           50       1670
    1854        0        3   100.0%           50       1670
    3627      399      184    90.1%           50       1672
   -2634     4889        3  -116.8%           50       1691
    6246     2575        3    70.8%           50       1702
    -622     2355       55   -35.9%           50       1711
    2051     2032        6    50.2%           50       1719
    1338     1216        4    52.4%           50       1724
     213     1666        3    11.3%           50       1731
    2366     3320        3    41.6%           51       1744
     276     1164       57    19.2%           51       1749
    3343      864       18    79.5%           51       1760
    2150      131       31    94.3%           51       1761
    7445       48     2994    99.4%           51       1765
    1364      240       26    85.0%           51       1762
   36216       79    33385    99.8%           51       1775
   26239       75    25419    99.7%           51       1777
   42058      231    39427    99.5%           51       1767
    1333     1197       27    52.7%           51       1772
    1449       40       58    97.3%           51       1772
    2025       45       31    97.8%           51       1773
    2246        3       15    99.9%           51       1773
    1850        0      123   100.0%           51       1773
    2572        0      425   100.0%           51       1773
    2235        6        3    99.7%           51       1773
    2193        0        3   100.0%           51       1773
    2173        0        3   100.0%           51       1773
    2240       42       53    98.2%           51       1773
    1724        1        3    99.9%           51       1773
    2475        0      107   100.0%           51       1773
    1682        0        3   100.0%           51       1774
    2713      156      298    94.6%           52       1774
    2218        0        3   100.0%           52       1774
    2202        0      345   100.0%           52       1775
    1866        0       50   100.0%           52       1775
    3374      292      458    92.0%           52       1776
    2895      181      577    94.1%           53       1777
    2430      201      242    92.4%           53       1779
    2267        0      563   100.0%           53       1779
    1928        0       25   100.0%           53       1779
    1907        0       57   100.0%           53       1779
    2194        0        3   100.0%           53       1779
    2224        0       43   100.0%           53       1779
    2348        0       34   100.0%           53       1779
    2215        0        3   100.0%           53       1779
    2386        0       48   100.0%           53       1779
    2170        0        3   100.0%           53       1779
    2180        0        3   100.0%           53       1779
    2375        0        3   100.0%           53       1779
    2200        0       26   100.0%           53       1779
    2262        0       19   100.0%           53       1779
    2200        0        3   100.0%           53       1779
    1680        0        3   100.0%           53       1779
    1694        0        3   100.0%           53       1779
    2219        0        3   100.0%           53       1779
    2286        0       17   100.0%           53       1779
    2201        0        3   100.0%           53       1779
    2256        0        3   100.0%           53       1779
    1765        0       43   100.0%           53       1779
    2228        0        3   100.0%           53       1779
    1706        0       19   100.0%           53       1779
    2189        0        3   100.0%           53       1779
    2199        0        3   100.0%           53       1779
    2231        3        4    99.9%           53       1779
    2305        0        3   100.0%           53       1779
    1721        0        3   100.0%           53       1779
    2256       10        4    99.6%           53       1779
    2408       78       12    96.9%           53       1779
    2180        0        3   100.0%           53       1779
    2276        0        3   100.0%           53       1779
    2175        0       52   100.0%           53       1779
    2221        0        3   100.0%           53       1779
    1918        0        3   100.0%           53       1779
    5090        0        9   100.0%           53       1779
    2194        0        2   100.0%           53       1779
    2151        0       12   100.0%           53       1779
    2269        0       50   100.0%           53       1779
    2195        0        3   100.0%           53       1779
    2179        0        3   100.0%           53       1779
    2195        0       22   100.0%           53       1779
    2160        0       22   100.0%           53       1779
    2198        0        3   100.0%           53       1779
    1723        0        3   100.0%           53       1779
    2950        0        3   100.0%           53       1779
    1699        0        3   100.0%           53       1779
    2186        1       10   100.0%           53       1779
    2185        0        3   100.0%           53       1779
    2219        0        3   100.0%           53       1779
    1679        0        3   100.0%           53       1779
    2215        0        3   100.0%           53       1779
    2222        0        3   100.0%           53       1779
    1709        0       43   100.0%           53       1779
    1695        0        3   100.0%           53       1779
    2198        0        3   100.0%           53       1779
    2158        0       13   100.0%           53       1779
    2200        0        3   100.0%           53       1779
    1698        0        3   100.0%           53       1779
    2220        0        3   100.0%           53       1779
    2179       70        3    96.9%           53       1780
    1843       69        3    96.4%           53       1780
    2206        0       18   100.0%           53       1780
    2221        0        3   100.0%           53       1780
    2180        0        3   100.0%           53       1780
    2204        0        3   100.0%           53       1780
    1720        0        3   100.0%           53       1780
    2204        1        9   100.0%           53       1780
    2173        0        3   100.0%           53       1780
    2221        0        3   100.0%           53       1780
    1706        0        3   100.0%           53       1780
    2178        0        3   100.0%           53       1780
    2174        1       10   100.0%           53       1780
    2173        0        4   100.0%           53       1780
    1694        0        3   100.0%           53       1780
    1699        0        3   100.0%           53       1780
    2173        0        3   100.0%           53       1780
    2217        2        7    99.9%           53       1780
    2177        0        3   100.0%           53       1780
    2217        0        3   100.0%           53       1780
    2198        0       43   100.0%           53       1780
    1699        0        3   100.0%           53       1780
    2133        0        3   100.0%           53       1780
    2202        0        3   100.0%           53       1780
    2171        0        3   100.0%           53       1780
    1704        0        3   100.0%           53       1780
    2199        0       18   100.0%           53       1780
    1701        0        3   100.0%           53       1780
    2083        0        3   100.0%           53       1780
    2197        0        3   100.0%           53       1780
    1831        0        3   100.0%           53       1780
    1804        0        3   100.0%           53       1780
    1353        0        3   100.0%           53       1780
    1324        0        3   100.0%           53       1780
    1873        0       43   100.0%           53       1780
    1331        0        3   100.0%           53       1780
    2177        0       20   100.0%           53       1780
    1718        0        3   100.0%           53       1780
    2191        0        2   100.0%           53       1780
    2175        0        3   100.0%           53       1780
    2221        0        3   100.0%           53       1780
    2218        1        8   100.0%           53       1780
    2220        0        3   100.0%           53       1780
    1339        0        3   100.0%           53       1780
    1698        0        3   100.0%           53       1780
    2179        0        3   100.0%           53       1780
    2218        2        7    99.9%           53       1780
    2218        0        3   100.0%           53       1780
    1721        0        3   100.0%           53       1780
    1735        0       43   100.0%           53       1780
    2195        0        3   100.0%           53       1780
    1694        2       16    99.9%           53       1780
    2196        0        3   100.0%           53       1780
    1694        0        3   100.0%           53       1780
    1715        0        3   100.0%           53       1780
    1695        0       14   100.0%           53       1780
    1715        0        3   100.0%           53       1780
    1701        0        3   100.0%           53       1780
    2158        0        3   100.0%           53       1780
    2201        0        3   100.0%           53       1780
    1718        0        3   100.0%           53       1780
    1368        0        3   100.0%           53       1780
    2220        0        3   100.0%           54       1780
    1757        0       43   100.0%           54       1780
    2194        0        3   100.0%           54       1780
    2193        0        3   100.0%           54       1780
    2201        2        3    99.9%           54       1780
    2194        0        3   100.0%           54       1780
    1702        0        3   100.0%           54       1780
    1695        0        3   100.0%           54       1780
    2198        0        3   100.0%           54       1780
    2189        0       10   100.0%           54       1780
    2178        0        3   100.0%           54       1780
    1336        0        3   100.0%           54       1780
    1717        0        2   100.0%           54       1780
    2193        0        3   100.0%           54       1780
    2134        2        7    99.9%           54       1780
    2193        0        3   100.0%           54       1780
    1717        0       43   100.0%           54       1780
    2173        0        3   100.0%           54       1780
    2217        0        3   100.0%           54       1780
    2182        2       17    99.9%           54       1780
    2179        0        3   100.0%           54       1780
    1697        0        3   100.0%           54       1780
    2198        0        3   100.0%           54       1780
    1343        0        3   100.0%           54       1780
    2193        2        7    99.9%           54       1780
    1693        0        3   100.0%           54       1780
    2155        0        3   100.0%           54       1780
    1692        0        3   100.0%           54       1780
    1714        0        3   100.0%           54       1780
    1678        0        3   100.0%           54       1780
    2198        0        4   100.0%           54       1780
    1358        0       42   100.0%           54       1780
    2217        0        3   100.0%           54       1780
    2192        0        3   100.0%           54       1780
    2193        0        3   100.0%           54       1780
    2200        0        3   100.0%           54       1780
    2221        0       15   100.0%           54       1780
    2154        0        3   100.0%           54       1780
    1718        0        3   100.0%           54       1780
    2214        0       11   100.0%           54       1780
    1731        0        2   100.0%           54       1780
    3445        0        3   100.0%           54       1780
    1712        0        2   100.0%           54       1780
    2221        0        3   100.0%           54       1780
    2210        0       13   100.0%           54       1780
    1698        0       42   100.0%           54       1780
    1700        0        3   100.0%           54       1780
    1348        0        3   100.0%           54       1780
    1845        0        3   100.0%           54       1780
    1817        0       17   100.0%           54       1780
    1588        0        3   100.0%           54       1780
    1652        0        3   100.0%           54       1780
    2221        0       15   100.0%           54       1780
    2230        5        3    99.8%           54       1780
    2187        0       11   100.0%           54       1780
    2201        0        3   100.0%           54       1780
    2259        0        5   100.0%           54       1780
    2200        0        3   100.0%           54       1780
    1788       11        4    99.4%           54       1780
    2178        0        3   100.0%           54       1780
    1755        0       43   100.0%           54       1780
    2195        0        3   100.0%           54       1780
    1693        0        3   100.0%           54       1780
    1699        0        3   100.0%           54       1780
    2202        0        3   100.0%           54       1780
    2122        0        3   100.0%           54       1780
    1694        0        3   100.0%           54       1780
    1679        0        3   100.0%           54       1780
    2200        0        3   100.0%           54       1780
    1695        0        3   100.0%           54       1780
    1701        0        3   100.0%           54       1780
    2198        0        3   100.0%           54       1780
    1324        0        3   100.0%           54       1780
    1367        0        3   100.0%           54       1780
    2211        2        6    99.9%           54       1780
    1759        0       43   100.0%           54       1780
    2195        0        2   100.0%           54       1780
    2172        0        3   100.0%           54       1780
    2222        0        3   100.0%           54       1780
    2150        1       16   100.0%           54       1780
    2198        0        3   100.0%           54       1780
    1695        0        3   100.0%           54       1780
    2233       19        3    99.2%           54       1780
    2221        0        3   100.0%           54       1780
    1933        3        5    99.8%           54       1780
    2266       21        3    99.1%           54       1781
    2167       24        3    98.9%           54       1781
    2222       94        3    95.9%           54       1781
    2912        0        3   100.0%           54       1781
    2180        0       21   100.0%           54       1781
    1695        0        3   100.0%           54       1781
    2177        0        3   100.0%           54       1781
    1720        0        3   100.0%           54       1781
    2174        0        3   100.0%           54       1781
    2190        2        7    99.9%           54       1781
    2218        0       15   100.0%           54       1781
    2196        0        3   100.0%           54       1781
    2223        0        3   100.0%           54       1781
    2222        0        3   100.0%           54       1781
    1718        0        3   100.0%           54       1781
    1745        0       26   100.0%           54       1781
    2355        0      472   100.0%           54       1781
    2302        0        6   100.0%           54       1781
    1810        0        9   100.0%           54       1781
    2285        0      243   100.0%           54       1781
    2341        0      203   100.0%           54       1781
    2220        0        3   100.0%           54       1781
    1694        0        3   100.0%           54       1781
    2215        0        3   100.0%           54       1781
    1720        0        3   100.0%           54       1781
    2167        2        7    99.9%           54       1781
    2268        0       43   100.0%           54       1781
    2242        0        8   100.0%           54       1781
    2316        2       23    99.9%           54       1781
    2168        0        3   100.0%           54       1781
    2823        8       28    99.7%           54       1781
    1664        0        3   100.0%           54       1781
    2020        0        7   100.0%           54       1781
    2738     2996        9    47.8%           54       1793
     120     2134        3     5.3%           54       1801
    -875     3207       27   -37.5%           54       1814
      56     2297        3     2.4%           54       1824
    1924      360        3    84.2%           54       1826
   15251       38        4    99.8%           54       1826
    1679        0        3   100.0%           54       1826
    1722        0        3   100.0%           54       1826
    1701        0        3   100.0%           54       1826
    2194        0        3   100.0%           54       1826
    1694        0        3   100.0%           54       1826
    2029        0        3   100.0%           54       1826
    2229        0        3   100.0%           54       1826
    1719        0        3   100.0%           54       1826
    2200        0        3   100.0%           54       1826
    1808        0        3   100.0%           54       1826
    2237        0        6   100.0%           54       1826
    2906        0       24   100.0%           54       1826
    2492        0      196   100.0%           54       1826
    1717        0        6   100.0%           54       1826
    2207        0        3   100.0%           54       1826
    2223        1        3   100.0%           54       1826
    1716        0       90   100.0%           54       1826
    1878        2       11    99.9%           54       1826
    2381        3       65    99.9%           54       1826
    2260        2        7    99.9%           54       1826
    2210        0       10   100.0%           54       1826
    1683        0       30   100.0%           54       1826
    1696        0       73   100.0%           54       1826
    1721        0        3   100.0%           54       1826
    1700        0        3   100.0%           54       1826
    1762        0       43   100.0%           54       1826
    2183        1       21   100.0%           54       1826
    3546      227       23    94.0%           55       1827
    2222        0        3   100.0%           55       1826
    4772        0       18   100.0%           55       1826
    1720        0       13   100.0%           55       1826
    2162        0       36   100.0%           55       1826
    2158        0        3   100.0%           55       1826
    2218        0        3   100.0%           55       1826
    2197        0        3   100.0%           55       1826
    2202        0        3   100.0%           55       1826
    2197        2        7    99.9%           55       1826
    2173        0        3   100.0%           55       1826
    2178        0        3   100.0%           55       1826
    3449        0        3   100.0%           55       1826
    1825        0        3   100.0%           55       1826
    2199        0        3   100.0%           55       1826
    2222        0        3   100.0%           55       1826
    1747        0        3   100.0%           55       1826
    2193        0        3   100.0%           55       1826
    2194        0       15   100.0%           55       1826
    2194        0        3   100.0%           55       1826
    2051        0        3   100.0%           55       1826
    1693        0        3   100.0%           55       1826
    2173        0        3   100.0%           55       1826
    2199        0        3   100.0%           55       1826
    1709        1        9    99.9%           55       1826
    1694        0        3   100.0%           55       1826
    1963        0        3   100.0%           55       1826
    1712        0        2   100.0%           55       1826
    2189        0        3   100.0%           55       1826
    1691        2       10    99.9%           55       1826
    2501      271        3    90.2%           55       1828
    2203        0        3   100.0%           55       1828
    1680        0        3   100.0%           55       1828
    2194        0        3   100.0%           55       1828
    2193        0       11   100.0%           55       1828
    1704        0        3   100.0%           55       1828
    2178        0        3   100.0%           55       1828
    1718        0        3   100.0%           55       1828
    2196        0        3   100.0%           55       1828
    2222        0        3   100.0%           55       1828
    3292       32        3    99.0%           55       1828
    2179        0        3   100.0%           55       1828
    2194        0        3   100.0%           55       1828
    1726        0        5   100.0%           55       1828
    2221        0        3   100.0%           55       1828
    2195        0        3   100.0%           55       1828
    2199        0        3   100.0%           55       1828
    2231        0        6   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    2185        0        3   100.0%           55       1828
    2179        0        3   100.0%           55       1828
    2223        0        3   100.0%           55       1828
    1710        0        3   100.0%           55       1828
    2200        0        3   100.0%           55       1828
    1688        0       12   100.0%           55       1828
    1691        0        2   100.0%           55       1828
    2194        0        3   100.0%           55       1828
    2194        0        3   100.0%           55       1828
    2201        0        3   100.0%           55       1828
    2190        2        7    99.9%           55       1828
    2221        0        3   100.0%           55       1828
    2219        0        3   100.0%           55       1828
    2144        0       15   100.0%           55       1828
    1683        0        3   100.0%           55       1828
    2214        1        8   100.0%           55       1828
    2172        0        3   100.0%           55       1828
    1720        0        3   100.0%           55       1828
    1693        0        3   100.0%           55       1828
    2180        0        3   100.0%           55       1828
    2177        2        7    99.9%           55       1828
    2201        0        3   100.0%           55       1828
    1695        0        3   100.0%           55       1828
    2220        0        3   100.0%           55       1828
    2174        0        3   100.0%           55       1828
    1696        0       11   100.0%           55       1828
    2152        0        3   100.0%           55       1828
    1638       25        3    98.5%           55       1828
    1718        0       14   100.0%           55       1828
    1786        1       81    99.9%           55       1828
    2186        0       28   100.0%           55       1828
    3724       23        3    99.4%           55       1828
    2239        0        8   100.0%           55       1828
    1715        0        3   100.0%           55       1828
    2221        0        3   100.0%           55       1828
    1654        0       15   100.0%           55       1828
    2177        0        2   100.0%           55       1828
    1694        0        3   100.0%           55       1828
    2223        0        3   100.0%           55       1828
    2173        0        3   100.0%           55       1828
    1696        2        7    99.9%           55       1828
    2198        0        3   100.0%           55       1828
    1700        0        3   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    2196        0        3   100.0%           55       1828
    2176        1        7   100.0%           55       1828
    2251        0       43   100.0%           55       1828
    2180        0        3   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    1693        0        3   100.0%           55       1828
    2213        0       16   100.0%           55       1828
    2198        0        3   100.0%           55       1828
    2222        0        3   100.0%           55       1828
    2215        0        3   100.0%           55       1828
    2207        0        3   100.0%           55       1828
    2195        0        3   100.0%           55       1828
    2173        0        4   100.0%           55       1828
    1710        0        3   100.0%           55       1828
    3355       24        3    99.3%           55       1828
    2203        0        3   100.0%           55       1828
    2171        0        3   100.0%           55       1828
    2202        0        3   100.0%           55       1828
    2197        0        3   100.0%           55       1828
    1692        0        3   100.0%           55       1828
    2198        0        3   100.0%           55       1828
    1674        0       10   100.0%           55       1828
    1841        0        2   100.0%           55       1828
    1866        0       43   100.0%           55       1828
    1697        0        3   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    2183        0       16   100.0%           55       1828
    2192        0       15   100.0%           55       1828
    2195        0        3   100.0%           55       1828
    2192        0        3   100.0%           55       1828
    3057        0        3   100.0%           55       1828
    2215        1        8   100.0%           55       1828
    1725        0        3   100.0%           55       1828
    2178        0        3   100.0%           55       1828
    1695        0        3   100.0%           55       1828
    2177        0        3   100.0%           55       1828
    1716        2        7    99.9%           55       1828
    2785        0        3   100.0%           55       1828
    1721        0        4   100.0%           55       1828
    4389        0       13   100.0%           55       1828
    1967        0        3   100.0%           55       1828
    1689        0        3   100.0%           55       1828
    2200        0        3   100.0%           55       1828
    2240        0       62   100.0%           55       1828
    1722        0        3   100.0%           55       1828
    1722        0        3   100.0%           55       1828
    1697        0        3   100.0%           55       1828
    1692        0        3   100.0%           55       1828
    2214        0        3   100.0%           55       1828
    3423        0        3   100.0%           55       1828
    1720        0        3   100.0%           55       1828
    1834        0        7   100.0%           55       1828
    1363        0        3   100.0%           55       1828
    2199        0        3   100.0%           55       1828
    2181        0        2   100.0%           55       1828
    2221        0        3   100.0%           55       1828
    3647        0       11   100.0%           55       1828
    2211        0        2   100.0%           55       1828
    1699        0        3   100.0%           55       1828
    2197        0        3   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    2196        1        8   100.0%           55       1828
    1694        0        3   100.0%           55       1828
    2217        0        3   100.0%           55       1828
    2217        0        3   100.0%           55       1828
    2192        0        3   100.0%           55       1828
    1713        2        7    99.9%           55       1828
    1717        0        3   100.0%           55       1828
    1731        1        3    99.9%           55       1828
    2174        0        3   100.0%           55       1828
    1720        0        3   100.0%           55       1828
    2214        0        3   100.0%           55       1828
    1695        0        3   100.0%           55       1828
    1698        0        3   100.0%           55       1828
    1718        0        3   100.0%           55       1828
    1700        0        3   100.0%           55       1828
    2176        0        3   100.0%           55       1828
    2200        0        3   100.0%           55       1828
    2201        0        3   100.0%           55       1828
    1718        0        3   100.0%           55       1828
    2217        0        3   100.0%           55       1828
    2221        0        3   100.0%           55       1828
    1843        0        3   100.0%           55       1828
    2193        0        3   100.0%           55       1828
    1743        0       41   100.0%           55       1828
    1694        0        3   100.0%           55       1828
    2177        0       36   100.0%           55       1828
    2825        0        5   100.0%           55       1828
    2191        0        2   100.0%           55       1828
    6308        0       23   100.0%           55       1828
    2817        0        5   100.0%           55       1828
    1688        0       16   100.0%           55       1828
    2180        0        3   100.0%           55       1828
    1865        0        3   100.0%           55       1828
    3741      157       24    96.0%           56       1828
    1729        0        3   100.0%           56       1828
    2163        0       44   100.0%           56       1828
    2215        0        3   100.0%           56       1828
    2215        0        3   100.0%           56       1828
    2195        0        4   100.0%           56       1828
    2163        0        3   100.0%           56       1828
    1697        0        3   100.0%           56       1828
    2220        0        3   100.0%           56       1828
    1721        0        3   100.0%           56       1828
    2211        0        3   100.0%           56       1828
    2197        0        3   100.0%           56       1828
    2218        0        3   100.0%           56       1828
    2170        0        3   100.0%           56       1828
    2231        0        3   100.0%           56       1828
    2201        0        3   100.0%           56       1828
    1695        0        3   100.0%           56       1828
    1694        0        3   100.0%           56       1828
    2198        0        3   100.0%           56       1828
    1339        0        3   100.0%           56       1828
    1715        0        3   100.0%           56       1828
    1651        0        2   100.0%           56       1828
    1694        2        3    99.9%           56       1828
    2224        0        3   100.0%           56       1828
    2215        0        3   100.0%           56       1828
    1664        0        3   100.0%           56       1828
    1657        0        3   100.0%           56       1828
    2215        0       10   100.0%           56       1828
    2184        0        3   100.0%           56       1828
    2222        0        3   100.0%           56       1828
    2185        0        3   100.0%           56       1828
    2218        0        3   100.0%           56       1828
    2191        0       11   100.0%           56       1828
    2268        0        3   100.0%           56       1828
    2179        0        3   100.0%           56       1828
    2192        0        3   100.0%           56       1828
    2251        0       43   100.0%           56       1828
    1825        0        3   100.0%           56       1828
    1852        0        3   100.0%           56       1828
    1826        0        3   100.0%           56       1828
    1811        0        3   100.0%           56       1828
    1846        0        3   100.0%           56       1828
    2069        2        7    99.9%           56       1828
    2220        0        3   100.0%           56       1828
    1696       65       15    96.3%           56       1829
    2221        0        3   100.0%           56       1829
    2178        0        3   100.0%           56       1829
    1699        0        3   100.0%           56       1829
    1925        0        3   100.0%           56       1829
    1744        0        3   100.0%           56       1829
    1719        0       43   100.0%           56       1829
    2195        0       15   100.0%           56       1829
    2214        2        3    99.9%           56       1829
    2190        0        2   100.0%           56       1829
    1749        0        3   100.0%           56       1829
    2222        0        3   100.0%           56       1829
    2238        0        3   100.0%           56       1829
    2216        0        7   100.0%           56       1829
    2223        0        3   100.0%           56       1829
    4029        0       12   100.0%           56       1829
    2214        0        3   100.0%           56       1829
    2195        0        3   100.0%           56       1829
    2220        0        9   100.0%           56       1829
    2197        0        3   100.0%           56       1829
    1722        0        3   100.0%           56       1829
    2180        0        3   100.0%           56       1829
    2194        0       14   100.0%           56       1829
    2106        1        8   100.0%           56       1829
    1680        0        3   100.0%           56       1829
    3459        0        3   100.0%           56       1829
    2257        0       43   100.0%           56       1829
    2196        0        3   100.0%           56       1829
    2219        0        3   100.0%           56       1829
    2199        0        3   100.0%           56       1829
    2219        0        3   100.0%           56       1829
    1715        0        3   100.0%           56       1829
    1729        0        3   100.0%           56       1829
    1694        0        3   100.0%           56       1829
    2200        0        3   100.0%           56       1829
    1695        0        3   100.0%           56       1829
    2598        0        3   100.0%           56       1829
    2180        0        3   100.0%           56       1829
    3123        0        3   100.0%           56       1829
    2192        0        3   100.0%           56       1829
    2116        0        3   100.0%           56       1829
    1694        0        3   100.0%           56       1829
    1698        0        3   100.0%           56       1829
    2190        1       10   100.0%           56       1829
    2195        0        3   100.0%           56       1829
    1719        0        3   100.0%           56       1829
    2222        0        3   100.0%           56       1829
    1700        0        3   100.0%           56       1829
    1716        0        7   100.0%           56       1829
    1689        0        3   100.0%           56       1829
    1669        0        3   100.0%           56       1829
    1721        0        3   100.0%           56       1829
    2200        0        3   100.0%           56       1829
    2197        2        7    99.9%           56       1829
    2806       31        4    98.9%           56       1829
    2178        0        3   100.0%           56       1829
    2217        0        3   100.0%           56       1829
    2181        0        3   100.0%           56       1829
    2198        0        3   100.0%           56       1829
    2182        0       13   100.0%           56       1829
    2198        0        3   100.0%           56       1829
    2249        0       43   100.0%           56       1829
    2221        0        3   100.0%           56       1829
    2223        0        3   100.0%           56       1829
    2198        0        3   100.0%           56       1829
    2195        0       15   100.0%           56       1829
    2200        0        3   100.0%           56       1829
    1697        0        3   100.0%           56       1829
    2196        0        3   100.0%           56       1829
    1694        0        3   100.0%           56       1829
    2177        0        3   100.0%           56       1829
    2192        0        2   100.0%           56       1829
    2218        0        3   100.0%           56       1829
    1711        2        6    99.9%           56       1829
    2193        0        3   100.0%           56       1829
    2174        0        3   100.0%           56       1829
    2204        0        3   100.0%           56       1829
    3888      475      147    89.1%           57       1831
    6622     1712      919    79.5%           57       1841
    3224      430       82    88.2%           57       1842
