Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    3927        0        1   100.0%          140        824
    4474        0        1   100.0%          140        824
    3967        0        1   100.0%          140        824
    4446        0        1   100.0%          140        824
    3944        0        1   100.0%          140        824
    4460        0        1   100.0%          140        824
    3946        0        1   100.0%          140        824
    4458        2        2   100.0%          140        824
    4441        0        4   100.0%          140        824
    4482        0        1   100.0%          140        824
    4456        0        1   100.0%          140        824
    4484        0        1   100.0%          140        824
    4469        2        1   100.0%          140        824
    4481        0        1   100.0%          140        824
    4495        0        1   100.0%          140        824
    4534        0        1   100.0%          140        824
    3955        0        4   100.0%          140        824
    4470        0        1   100.0%          140        824
    4444        0        1   100.0%          140        824
    4471        0        1   100.0%          140        824
    3952        0        1   100.0%          140        824
    4457        0        1   100.0%          140        824
    4518        0        4   100.0%          140        824
    4493        2        2   100.0%          140        824
    4468        0        1   100.0%          140        824
    4526        0        1   100.0%          140        824
    2658        0        1   100.0%          140        824
    3930        0        1   100.0%          140        824
    4449        1        5   100.0%          140        824
    3920        0        1   100.0%          140        824
    4437        0        1   100.0%          140        824
    4463        0        1   100.0%          140        824
    4498        0        1   100.0%          140        824
    4440        0        1   100.0%          140        824
    4448        0        1   100.0%          140        824
    4515        0        4   100.0%          140        824
    4525        0        1   100.0%          140        824
    4462        0        1   100.0%          140        824
    4474        0        1   100.0%          140        824
    3945        0        5   100.0%          140        824
    3928        0        1   100.0%          140        824
    3913        0        1   100.0%          140        824
    4006        0        1   100.0%          140        824
    4531        0        1   100.0%          140        824
    3985        2        2    99.9%          140        824
    4467        0        1   100.0%          140        824
    4492        0        1   100.0%          140        824
    3949        0        1   100.0%          140        824
    4544        0        1   100.0%          140        824
    4547        0        4   100.0%          140        824
    3972        0        5   100.0%          140        824
    4474        0        1   100.0%          140        824
    3918        0        1   100.0%          140        824
    4525        0        1   100.0%          140        824
    4502        0        1   100.0%          140        824
    4495        0        4   100.0%          140        824
    4466        0        1   100.0%          140        824
    4458        0        1   100.0%          140        824
    3927        0        1   100.0%          140        824
    4510        0        1   100.0%          140        824
    4453        2        4   100.0%          140        824
    4452        0        1   100.0%          140        824
    4477        0        1   100.0%          140        824
    4443        0        4   100.0%          140        824
    6832        0        8   100.0%          140        824
    3920        0        1   100.0%          140        824
    4429        0        1   100.0%          140        824
    4428        0        1   100.0%          140        824
    4433        0        1   100.0%          140        824
    4526        0        1   100.0%          140        824
    3979        0        1   100.0%          140        824
    4466        1        2   100.0%          140        824
    4410        0        1   100.0%          140        824
    4478        0        1   100.0%          140        824
    5732        0        1   100.0%          140        824
    3887        0        1   100.0%          140        824
    4487        0        4   100.0%          140        824
    4503        0        4   100.0%          140        824
    3945        0        1   100.0%          140        824
    3907        0        4   100.0%          140        824
    4455        0        1   100.0%          140        824
    4480        0        1   100.0%          140        824
    3923        0        1   100.0%          140        824
    4455        0        1   100.0%          140        824
    4469        0        1   100.0%          140        824
    4505        0        1   100.0%          140        824
    2815        0        1   100.0%          140        824
    4465        2        2   100.0%          140        824
    4484        0        1   100.0%          140        824
    4470        0        4   100.0%          140        824
    4464        0        1   100.0%          140        825
    4487        0        1   100.0%          140        825
    4472        2        2   100.0%          140        824
    3937        0        1   100.0%          140        825
    4491        0        1   100.0%          140        825
    4489        0        1   100.0%          140        825
    3969        0        4   100.0%          140        825
    3963        2        1    99.9%          140        825
    4523        0        3   100.0%          140        825
    3933        0        1   100.0%          140        825
    4535        0        1   100.0%          140        825
    4507        0        1   100.0%          140        825
    4437        1        2   100.0%          140        825
    4441        0        4   100.0%          140        825
    4499        0        1   100.0%          140        825
    3902        0        4   100.0%          140        825
    4504        0        1   100.0%          140        825
    4473        1        3   100.0%          140        825
    4482        0        1   100.0%          140        825
    4529        0        1   100.0%          140        825
    4518        0        1   100.0%          140        825
    3922        0        1   100.0%          140        825
    4505        0        1   100.0%          140        825
    3985        0        4   100.0%          140        825
    4505        0        1   100.0%          140        825
    4492        0        1   100.0%          140        825
    4474        0        1   100.0%          140        825
    3970        0        4   100.0%          140        825
    3929        2        2    99.9%          140        825
    4460        0        1   100.0%          140        825
    4451        0        1   100.0%          140        825
    4485        0        1   100.0%          140        825
    3919        0        1   100.0%          140        825
    4480        0        1   100.0%          140        825
    4530        0        1   100.0%          140        825
    4462        0        1   100.0%          140        825
    3948        0        1   100.0%          140        825
    3931        0        1   100.0%          140        825
    4478        0        1   100.0%          140        825
    4457        2        4   100.0%          140        825
    4465        0        4   100.0%          140        825
    4503        0        4   100.0%          140        825
    4455        0        1   100.0%          140        825
    3953        0        1   100.0%          140        825
    3956        0        1   100.0%          140        825
    4524        0        1   100.0%          140        825
    4480        0        1   100.0%          140        825
    6356        0        5   100.0%          140        825
    6729        0        6   100.0%          140        825
    6909        0      171   100.0%          140        825
    7239        0        5   100.0%          140        824
    6793        0        4   100.0%          140        824
    6421        0       86   100.0%          140        824
    1678        0       79   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
    3959        0        0   100.0%          140        825
    1966        0        0   100.0%          140        825
     153        0        0   100.0%          140        825
     862        0        0   100.0%          140        825
       0        0        0    -nan%          140        825
     936        0        1   100.0%          140        825
    1974        0        0   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
    2553        0        0   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
     866        0        2   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
     461        0        1   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
     897        1        1    99.9%          140        825
       0        0        0    -nan%          140        825
    1416        0        0   100.0%          140        825
       0        0        0    -nan%          140        825
       0        0        0    -nan%          140        825
     234        0      143   100.0%          140        825
       0        0        0    -nan%          140        825
    3150        0        2   100.0%          140        825
       0        0        0    -nan%          140        825
    1939        0        0   100.0%          140        825
       0        0        0    -nan%          141        825
    4116        0       73   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    2692        0       20   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
      57        0        0   100.0%          141        825
    1972        0        0   100.0%          141        825
     989        0        3   100.0%          141        825
       0        0        0    -nan%          141        825
    1219        0        3   100.0%          141        825
       0        0        0    -nan%          141        825
    1502        0        0   100.0%          141        825
       1        0        0   100.0%          141        825
       1        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1145        0       70   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1955        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       1        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1413        0        0   100.0%          141        825
    1437        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       4        0        2   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1928        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
    1408        0        0   100.0%          141        825
    1773        0        1   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       1        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1418        0        0   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
     364        0        1   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    2043        0      115   100.0%          141        825
    2474        0        4   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
    1362        0        2   100.0%          141        825
       0        0        0    -nan%          141        825
       5        0        2   100.0%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       0        0        0    -nan%          141        825
       1        0        1   100.0%          141        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
     985        0        1   100.0%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
    3353        0        4   100.0%          142        825
    3752        0        4   100.0%          142        825
    4091        0        5   100.0%          142        825
    3799        0        4   100.0%          142        825
    3348        0        4   100.0%          142        825
    3220        0        4   100.0%          142        825
    3797        0        6   100.0%          142        825
    4247        0        4   100.0%          142        825
    3006        0        4   100.0%          142        825
    3792        0        4   100.0%          142        825
    3245        1        7   100.0%          142        825
    3758        0        4   100.0%          142        825
    3981        0        4   100.0%          142        825
    3784        0        5   100.0%          142        825
    2951        0      197   100.0%          142        825
    3028        0        4   100.0%          142        825
    3330        0        3   100.0%          142        825
    4015        0        4   100.0%          142        825
    3823        0        4   100.0%          142        825
    4255        2       13   100.0%          142        825
    1553        0       12   100.0%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
     997        0        1   100.0%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
     943        0        2   100.0%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        825
     437        0        3   100.0%          142        825
       0        0        0    -nan%          142        825
       0        0        0    -nan%          142        826
    1780        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
     590        0        0   100.0%          142        826
     821        0        0   100.0%          142        826
       1        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
    5758       45       65    99.2%          142        826
       0        0        0    -nan%          142        826
     368        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
    1413        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     980        0        4   100.0%          142        826
       0        0        0    -nan%          142        826
       7        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       2        0        1   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       3        0        1   100.0%          142        826
       0        0        0    -nan%          142        826
    1950        0        0   100.0%          142        826
       7        1        2    87.5%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     982        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     976        0        1   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     539        0        0   100.0%          142        826
    1965        0        2   100.0%          142        826
    1000        2        2    99.8%          142        826
       0        0        0    -nan%          142        826
    1934        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
      28        0        1   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
    1938        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
    1631        0       65   100.0%          142        826
     411        4       23    99.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
    1498        0        0   100.0%          142        826
     950        2       29    99.8%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     983        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
    1328        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     366        3        1    99.2%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       4        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     967        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
    1341        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       3        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
    1432        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       1        0        0   100.0%          142        826
    1423        0        2   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     990        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
    1975        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
     993        0        3   100.0%          142        826
       0        0        0    -nan%          142        826
       1        0        0   100.0%          142        826
    1359        0        4   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     461        0        2   100.0%          142        826
    1130        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     365        0        1   100.0%          142        826
    1950        0        0   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          142        826
     954        0        1   100.0%          142        826
       0        0        0    -nan%          142        826
       0        0        0    -nan%          143        826
    1850        0       79   100.0%          143        826
       0        0        0    -nan%          143        826
     976        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
    1352        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1970        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     432        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     437        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1346        0        2   100.0%          143        826
       0        0        0    -nan%          143        826
     439        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     502        0       62   100.0%          143        826
       0        0        0    -nan%          143        826
    1295        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       1        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1954        0        3   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1442        0        2   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     977        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
     986        2        1    99.8%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     994        0        2   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    3989        0        2   100.0%          143        826
       1        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       1        0        0   100.0%          143        826
    1433        0        3   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1427        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
      10        0        2   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     988        0        1   100.0%          143        826
     134        0       77   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
    1853        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       1        0        0   100.0%          143        826
    1979        0        0   100.0%          143        826
    1426        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
     996        0        1   100.0%          143        826
       4        0        1   100.0%          143        826
     909        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     368        0        1   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
     364        0        0   100.0%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          143        826
       0        0        0    -nan%          144        826
       7        1       18    87.5%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
    1933        0        0   100.0%          144        826
       0        0        0    -nan%          144        826
       0        1       22     0.0%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
    1369        0        1   100.0%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       2        0        1   100.0%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        826
       0        0        0    -nan%          144        830
       0        0        0    -nan%          144        835
       0        0        0    -nan%          144        842
    1677      246        2    87.2%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
    2422        0        1   100.0%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       4        0        2   100.0%          144        843
     458        0        0   100.0%          144        843
       5        0        2   100.0%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
    1949        0        0   100.0%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
     932        0        1   100.0%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
     996        0        0   100.0%          144        843
       0        0        0    -nan%          144        843
       0        0        0    -nan%          144        843
