Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1871        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1951        0        1   100.0%           39       3158
    1844        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     370        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     428        1        0    99.8%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     373        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    2295        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     989        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       7        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1091        3       18    99.7%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       3        1        1    75.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
      22        0        0   100.0%           39       3158
     950        0        1   100.0%           39       3158
    1358        0        0   100.0%           39       3158
    1415        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     439        0        1   100.0%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     428        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     987        0        0   100.0%           39       3158
     901        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
     970        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
     895        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     379        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
     442        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
     807        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
    1399        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       3        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
      10        0        1   100.0%           39       3158
     437        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       7        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1400        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     429        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       1        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1355        0        0   100.0%           39       3158
    1948        0        2   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     805        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1342        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     951        0        3   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       4        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     438        0        1   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     938        0        1   100.0%           39       3158
    1741        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
    1425        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
     370        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
     988        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
    1351        0        0   100.0%           39       3158
     369        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
      14        1        1    93.3%           39       3158
       0        0        0    -nan%           39       3158
     918        0        0   100.0%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
       0        0        0    -nan%           39       3158
