[7l-dsk/total-
 read  writ
   0  4096B
   0    72k
   0     0 
   0     0 
   0     0 
   0    92k
   0    12k
   0     0 
   0     0 
   0     0 
   0    60k
   0   160k
   0     0 
   0     0 
   0     0 
   0    36k
   0     0 
   0  8192B
   0     0 
   0     0 
   0    44k
   0  4096B
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0     0 
   0     0 
   0    28k
   0     0 
   0     0 
   0     0 
   0     0 
   0    92k
   0     0 
   0     0 
   0     0 
   0     0 
   0    24k
   0     0 
   0     0 
   0   660k
   0     0 
   0    60k
   0     0 
   0     0 
   0    88k
   0     0 
   0     0 
   0     0 
   0     0 
   0    44k
   0     0 
   0  4096B
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0   732k
   0     0 
   0     0 
   0     0 
   0  4096B
   0    84k
   0     0 
   0     0 
   0    12k
   0     0 
   0    52k
   0     0 
   0     0 
   0     0 
   0    36k
   0    96k
   0     0 
   0     0 
   0     0 
   0   184k
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0  4096B
   0     0 
   0    28k
   0     0 
   0     0 
   0     0 
   0     0 
   0    68k
   0     0 
   0     0 
   0  8192B
   0     0 
   0    32k
   0     0 
   0     0 
   0    24k
   0     0 
   0    32k
   0     0 
   0     0 
   0  8192B
   0     0 
   0    76k
   0   288k
   0   180k
   0   108k
   0     0 
   0     0 
   0     0 
   0    56k
   0  8192B
   0     0 
   0     0 
   0     0 
   0   732k
   0   316k
   0   180k
   0     0 
   0     0 
   0   372k
   0  1556k
   0     0 
   0   236k
   0   420k
   0  1552k
   0   256k
   0     0 
   0     0 
   0     0 
   0     0 
   0    64k
   0     0 
   0     0 
   0     0 
   0     0 
   0    80k
   0     0 
   0     0 
   0     0 
   0     0 
   0   244k
   0     0 
   0     0 
   0     0 
   0     0 
   0    28k
   0     0 
   0     0 
   0     0 
   0     0 
   0    24k
   0     0 
   0     0 
   0     0 
   0     0 
   0    68k
   0    24k
   0     0 
   0     0 
   0     0 
   0  4096B
   0    20k
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0   676k
   0     0 
   0     0 
   0     0 
   0     0 
   0   148k
   0     0 
   0     0 
   0     0 
   0     0 
   0   820k
   0     0 
   0     0 
   0     0 
   0     0 
   0    40k
   0     0 
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0  4096B
   0    20k
   0     0 
   0     0 
   0     0 
   0    20k
   0    20k
   0     0 
   0     0 
   0     0 
   0    80k
   0    40k
   0     0 
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0    84k
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0     0 
   0    28k
   0   664k
   0     0 
   0     0 
   0     0 
   0     0 
   0    96k
   0     0 
   0  4096B
   0     0 
   0     0 
   0    40k
   0     0 
   0     0 
   0     0 
   0     0 
   0    40k
   0     0 
   0  8192B
   0     0 
   0     0 
   0     0 
   0    24k
   0     0 
   0     0 
   0     0 
   0     0 
   0    44k
   0   120k
   0     0 
   0     0 
   0     0 
   0    64k
   0    24k
   0     0 
   0     0 
   0     0 
   0    20k
   0    12k
   0     0 
   0     0 
   0     0 
   0    20k
   0  4096B
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0    16k
   0     0 
   0     0 
   0     0 
   0     0 
   0    92k
   0     0 
   0     0 
   0     0 
   0     0 
   0   128k
   0    52k
   0     0 
   0     0 
   0     0 
   0     0 
   0    52k
   0     0 
   0     0 
   0     0 
   0     0 
   0    20k
   0     0 
   0     0 
   0     0 
   0  4096B
   0    20k
   0     0 
   0     0 
   0   684k
   0     0 
   0     0 
   0     0 
   0     0 
   0    96k
   0  8192B
   0     0 
   0     0 
   0     0 
   0    68k
   0     0 
   0     0 
   0     0 
   0     0 
   0     0 
   0   212k
   0     0 
   0     0 
   0     0 
